person_id,arrest_id,charge_degree,offense_category,arrest_date_event
1773950,8292368,misdemeanor,drug,2015-06-03
1289480,7748639,felony,drug,2015-11-17
1781403,6503991,misdemeanor,other,2016-10-24
42402,6332619,misdemeanor,other,2016-12-15
988645,6865604,misdemeanor,property,2016-07-08
1289480,4884826,misdemeanor,drug,2017-11-02
38535,5581048,misdemeanor,drug,2017-06-28
1801200,5590422,misdemeanor,other,2017-06-26
83127,5452233,felony,drug,2017-07-26
72764,6015447,misdemeanor,property,2017-03-13
72764,6031741,felony,property,2017-03-08
38535,3503836,felony,property,2018-07-03
38602,2537439,misdemeanor,other,2018-12-14
3484,1863547,misdemeanor,violent,2019-04-18
40790,924923,misdemeanor,other,2019-09-24
1309509,9465112,misdemeanor,property,2014-05-12
351751,7365791,misdemeanor,violent,2016-03-10
1309468,6627997,misdemeanor,drug,2016-09-16
78880,6084950,felony,drug,2017-02-22
16944,5236325,misdemeanor,violent,2017-09-06
15177,9967767,misdemeanor,other,2013-11-25
1116388,10435747,felony,property,2013-06-17
1116388,10435746,felony,property,2013-06-17
1309509,9767924,misdemeanor,property,2014-01-27
1309509,7050917,misdemeanor,property,2016-05-16
2740186,11306711,misdemeanor,violent,2012-08-10
1116388,11407163,misdemeanor,property,2012-07-06
1309509,9967747,misdemeanor,property,2013-11-25
1309509,10332713,misdemeanor,property,2013-07-23
1116388,8867510,misdemeanor,drug,2014-11-21
69593,9751104,misdemeanor,drug,2014-02-02
1309509,9109520,misdemeanor,property,2014-08-31
69593,9537396,misdemeanor,drug,2014-04-17
349867,8833736,misdemeanor,drug,2014-12-04
349867,8393431,misdemeanor,drug,2015-04-28
474178,8662565,misdemeanor,drug,2015-01-31
456897,8543992,misdemeanor,property,2015-03-13
456897,8114143,misdemeanor,property,2015-07-28
456897,8746679,misdemeanor,drug,2015-01-08
349867,8750156,misdemeanor,drug,2015-01-07
456897,8608765,misdemeanor,property,2015-02-19
351751,7846634,misdemeanor,violent,2015-10-18
53882,4816008,misdemeanor,property,2017-11-15
78880,6094230,misdemeanor,drug,2017-02-20
69474,6248265,misdemeanor,violent,2017-01-11
16944,5313284,misdemeanor,violent,2017-08-22
78880,5832719,misdemeanor,drug,2017-04-28
1611752,5516565,misdemeanor,drug,2017-07-12
1058804,6215258,felony,property,2017-01-20
1602937,3395339,misdemeanor,drug,2018-07-20
63188,5325796,misdemeanor,violent,2020-09-10
69474,9893544,misdemeanor,violent,2020-09-14
1309509,9848913,misdemeanor,drug,2020-07-15
69474,414671,misdemeanor,drug,2020-01-09
69474,5549603,misdemeanor,violent,2020-09-14
542158,11435642,misdemeanor,drug,2012-06-26
351751,11413877,misdemeanor,violent,2012-07-04
1116388,10558270,misdemeanor,property,2013-05-06
1309509,10166080,felony,property,2013-09-17
351751,10868966,misdemeanor,violent,2013-01-15
349867,10078489,misdemeanor,property,2013-10-20
1610763,9636386,misdemeanor,violent,2014-03-14
349867,9186427,misdemeanor,property,2014-08-05
349867,9259431,misdemeanor,drug,2014-07-11
1309468,9340683,felony,property,2014-06-16
1309468,9597284,misdemeanor,property,2014-03-27
474178,8828638,felony,property,2014-12-06
1116388,8665676,misdemeanor,drug,2015-01-30
1116388,8086676,misdemeanor,violent,2015-08-06
1116388,8167465,misdemeanor,property,2015-07-12
1309468,6864762,misdemeanor,drug,2016-07-08
1309509,7309086,felony,property,2016-03-25
69474,6453619,misdemeanor,drug,2016-11-09
351751,6780167,misdemeanor,drug,2016-08-04
1309468,7333834,misdemeanor,drug,2016-03-18
1309509,6942391,misdemeanor,drug,2016-06-16
474178,6555725,misdemeanor,drug,2016-10-08
349867,6599157,misdemeanor,drug,2016-09-24
1610763,6385590,misdemeanor,drug,2016-11-27
1309509,7019161,misdemeanor,property,2016-05-24
1309468,7019166,misdemeanor,drug,2016-05-24
78880,6671790,felony,drug,2016-09-04
69474,6683588,misdemeanor,drug,2016-08-31
1309509,7200334,misdemeanor,property,2016-04-23
479978,7202875,misdemeanor,drug,2016-04-22
479978,7495234,misdemeanor,drug,2016-02-07
2746168,6277542,misdemeanor,violent,2017-01-04
78880,6073111,misdemeanor,drug,2017-02-25
1610763,6075975,misdemeanor,drug,2017-02-24
479978,6133656,misdemeanor,property,2017-02-10
1610763,6133666,misdemeanor,drug,2017-02-10
78880,6234852,misdemeanor,drug,2017-01-15
474178,5597498,misdemeanor,drug,2017-06-23
474178,5847053,misdemeanor,other,2017-04-25
1610763,5329497,felony,violent,2017-08-19
479978,6202967,misdemeanor,property,2017-01-24
1610763,5978736,misdemeanor,drug,2017-03-23
351751,6215292,misdemeanor,property,2017-01-20
1602937,3612336,misdemeanor,drug,2018-06-12
65745,2673805,misdemeanor,drug,2018-11-19
351751,3229568,misdemeanor,drug,2018-08-03
1602937,3957343,misdemeanor,drug,2018-04-11
1602937,4143130,misdemeanor,drug,2018-03-21
65745,3090155,misdemeanor,drug,2018-09-01
2757019,3826739,misdemeanor,other,2018-05-03
1602937,3928841,misdemeanor,drug,2018-04-16
351751,2950012,misdemeanor,drug,2018-09-27
69474,1092326,misdemeanor,drug,2019-08-23
69474,1276602,misdemeanor,drug,2019-07-18
1309468,7305951,misdemeanor,property,2016-03-27
1309468,7305952,misdemeanor,property,2016-03-27
1309468,7307171,misdemeanor,drug,2016-03-26
69474,6460426,misdemeanor,property,2016-11-07
16944,6757457,misdemeanor,violent,2016-08-11
2740186,6485644,misdemeanor,violent,2016-10-30
1058804,6553119,misdemeanor,property,2016-10-10
1309509,6632821,misdemeanor,property,2016-09-15
456897,6649145,felony,other,2016-09-11
349867,7064120,misdemeanor,drug,2016-05-12
1610763,7530645,misdemeanor,violent,2016-01-26
69593,19589371,misdemeanor,property,2012-09-21
351751,19588028,misdemeanor,drug,2012-01-10
55857,8876395,misdemeanor,violent,2014-11-19
63048,5974822,misdemeanor,property,2017-03-24
55857,8876396,felony,property,2014-11-19
55857,9607855,misdemeanor,property,2014-03-24
41991,6491968,misdemeanor,other,2016-10-27
56090,4832171,misdemeanor,property,2017-11-13
41991,8391303,felony,property,2015-04-29
531993,8746707,misdemeanor,property,2015-01-08
55857,8345434,misdemeanor,violent,2015-05-14
55857,10028918,misdemeanor,property,2013-11-06
41991,10780819,misdemeanor,drug,2013-02-17
55857,9049238,felony,property,2014-09-18
55857,9422546,misdemeanor,violent,2014-05-27
55857,9465226,misdemeanor,property,2014-05-12
55857,9500677,misdemeanor,property,2014-04-29
55857,3868802,misdemeanor,violent,2018-04-25
531993,9055790,misdemeanor,property,2014-09-16
55857,9193903,felony,property,2014-08-02
55857,9301949,misdemeanor,property,2014-06-28
24391,9323466,misdemeanor,drug,2014-06-21
41991,8733899,felony,property,2015-01-13
55857,8746730,misdemeanor,violent,2015-01-08
56090,5772265,felony,property,2017-05-15
15340,5832779,felony,property,2017-04-28
15340,5697246,misdemeanor,property,2017-05-31
15340,3675038,felony,property,2018-05-31
55857,7976089,misdemeanor,property,2020-11-02
531993,5736225,misdemeanor,property,2017-05-24
63048,6194431,misdemeanor,property,2017-01-26
41991,6918833,misdemeanor,other,2016-06-24
41991,6683639,misdemeanor,other,2016-08-31
1302621,11420047,misdemeanor,violent,2012-07-02
1672827,6348905,misdemeanor,violent,2016-12-12
6851,1986923,felony,violent,2019-03-28
2870,8896745,misdemeanor,other,2014-11-12
1205282,9055812,misdemeanor,drug,2014-09-16
6614,8201490,felony,violent,2015-07-02
6614,7997259,misdemeanor,property,2015-09-02
1129092,6729552,felony,property,2016-08-18
6614,5451246,misdemeanor,other,2017-07-26
6614,5647828,misdemeanor,property,2017-06-13
5684,3266221,misdemeanor,other,2018-07-27
5684,2464938,misdemeanor,other,2018-12-31
1499946,11023891,misdemeanor,drug,2012-11-19
6851,7903037,misdemeanor,property,2015-10-01
1672827,6486564,misdemeanor,violent,2016-10-29
2870,6036259,misdemeanor,property,2017-03-07
81982,9132236,felony,property,2014-08-23
1205282,9153014,misdemeanor,drug,2014-08-16
6614,9507855,misdemeanor,other,2014-04-26
6614,8204319,misdemeanor,property,2015-07-01
6614,8232746,misdemeanor,property,2015-06-22
253477,7309176,felony,property,2016-03-25
1675740,6290136,misdemeanor,violent,2016-12-31
27382,6291909,felony,property,2016-12-30
1129092,7011962,felony,property,2016-05-26
6851,7174821,misdemeanor,property,2016-05-01
1012225,6096461,misdemeanor,drug,2017-02-19
77608,4613060,misdemeanor,property,2017-12-20
6614,5913001,felony,property,2017-04-09
1713630,5180076,misdemeanor,property,2017-09-14
1241445,5999816,misdemeanor,property,2017-03-17
40226,3212729,misdemeanor,other,2018-08-07
1672423,2496068,misdemeanor,other,2018-12-23
5684,3668551,misdemeanor,property,2018-06-01
1675740,3591708,misdemeanor,other,2018-06-15
40226,2674085,misdemeanor,property,2018-11-19
1244695,3993071,misdemeanor,drug,2018-04-05
1182268,3094265,misdemeanor,drug,2018-08-31
5684,3588676,misdemeanor,other,2018-06-16
71257,4495056,misdemeanor,property,2018-01-17
40226,3013859,misdemeanor,other,2018-09-16
6851,2114628,felony,violent,2019-03-07
1675740,3301450,misdemeanor,other,2020-06-19
24750,11117030,misdemeanor,property,2012-10-15
46101,9984433,misdemeanor,violent,2013-11-21
46101,8586311,misdemeanor,violent,2015-02-26
24750,11036473,felony,drug,2012-11-14
23784,9943572,misdemeanor,other,2013-12-03
24750,10200436,misdemeanor,violent,2013-09-05
24750,10316865,misdemeanor,other,2013-07-29
46047,9662198,misdemeanor,property,2014-03-06
24750,9031591,misdemeanor,drug,2014-09-24
23062,7696735,misdemeanor,other,2015-12-03
22194,8348974,felony,violent,2015-05-13
46101,6729587,misdemeanor,other,2016-08-18
56090,7015749,felony,property,2016-05-25
31518,6761130,felony,violent,2016-08-10
23784,5736320,misdemeanor,other,2017-05-24
31876,5772513,misdemeanor,violent,2017-05-15
21966,6277650,felony,drug,2017-01-04
46047,5788530,felony,property,2017-05-10
24391,4951590,misdemeanor,drug,2017-10-25
23004,5916990,misdemeanor,property,2017-04-07
23784,5018313,misdemeanor,other,2017-10-13
23784,4134331,felony,property,2018-03-23
46101,2553119,misdemeanor,other,2018-12-12
46101,2553120,misdemeanor,other,2018-12-12
46101,2724499,misdemeanor,other,2018-11-08
32255,3831998,felony,property,2018-05-02
46101,3123280,misdemeanor,other,2018-08-27
46101,2536664,misdemeanor,other,2018-12-14
56090,3575092,felony,property,2018-06-20
21966,566294,misdemeanor,other,2019-12-05
22194,1115511,misdemeanor,drug,2019-08-19
22194,1115510,misdemeanor,drug,2019-08-19
22194,4071979,misdemeanor,drug,2020-08-07
46047,5762283,misdemeanor,property,2017-05-17
21966,4603650,misdemeanor,drug,2017-12-22
46047,2832896,misdemeanor,other,2018-10-19
46101,3046677,misdemeanor,violent,2018-09-10
22194,1508207,misdemeanor,property,2019-06-04
24750,2114685,misdemeanor,violent,2019-03-07
1052139,11175352,misdemeanor,property,2012-09-24
24750,11255224,misdemeanor,property,2012-08-28
22194,10963663,misdemeanor,other,2012-12-09
46101,10123480,misdemeanor,violent,2013-10-01
1803390,8681359,misdemeanor,property,2015-01-29
1803390,8681358,misdemeanor,property,2015-01-29
1052139,8212417,misdemeanor,other,2015-06-29
1052139,7963881,misdemeanor,property,2015-09-11
1052139,7963882,misdemeanor,property,2015-09-11
21966,7322118,misdemeanor,drug,2016-03-22
56090,6916269,misdemeanor,violent,2016-06-25
1805696,7349806,misdemeanor,property,2016-03-15
1805696,7349807,misdemeanor,property,2016-03-15
56090,6946186,misdemeanor,property,2016-06-15
22194,6573626,misdemeanor,drug,2016-10-03
31518,6990502,misdemeanor,property,2016-06-02
46047,7023735,misdemeanor,property,2016-05-23
23062,6328469,misdemeanor,property,2016-12-16
2842887,7275867,misdemeanor,property,2016-04-04
2537177,5236544,misdemeanor,drug,2017-09-06
21966,5161682,misdemeanor,drug,2017-09-18
22194,4592829,misdemeanor,drug,2017-12-26
2793559,4662342,misdemeanor,drug,2017-12-11
46047,5285988,misdemeanor,violent,2017-08-28
24391,5319741,misdemeanor,drug,2017-08-21
24750,3260467,misdemeanor,property,2018-07-29
1052139,2665129,misdemeanor,property,2018-11-20
46047,3094523,misdemeanor,other,2018-08-31
1052139,3011259,misdemeanor,property,2018-09-17
22194,2912255,misdemeanor,property,2018-10-04
46101,3373087,misdemeanor,violent,2018-07-25
1052139,3779889,misdemeanor,property,2018-05-11
1805696,3591810,misdemeanor,drug,2018-06-15
1052139,3779888,misdemeanor,drug,2018-05-11
46101,3815954,misdemeanor,drug,2018-05-05
23004,3832000,misdemeanor,property,2018-05-02
24750,2586870,misdemeanor,violent,2018-12-06
38681,2900328,misdemeanor,violent,2018-10-08
22194,2384091,misdemeanor,property,2019-01-16
46101,1660743,misdemeanor,violent,2019-05-09
22194,1251682,misdemeanor,property,2019-07-23
22194,1251681,misdemeanor,property,2019-07-23
22194,1199568,misdemeanor,property,2019-08-02
1052139,1457513,misdemeanor,drug,2019-06-13
22194,1331235,misdemeanor,drug,2019-07-09
24750,11007531,misdemeanor,drug,2012-11-26
24750,11089202,misdemeanor,drug,2012-10-24
22194,9939132,felony,violent,2013-12-04
24750,10459922,misdemeanor,other,2013-06-08
24750,10549656,misdemeanor,violent,2013-05-08
24750,9066163,misdemeanor,other,2014-09-12
46047,9822640,felony,property,2014-01-07
23004,6445973,misdemeanor,property,2016-11-11
1805696,6506288,misdemeanor,other,2016-10-23
56090,6510287,felony,property,2016-10-21
56090,6812729,felony,property,2016-07-25
31518,7137821,misdemeanor,drug,2016-05-11
31518,7019269,misdemeanor,property,2016-05-24
21966,6309548,misdemeanor,drug,2016-12-22
56090,7054828,misdemeanor,property,2016-05-15
31518,6857918,felony,violent,2016-07-11
2844478,5766861,felony,property,2017-05-16
56090,5252935,misdemeanor,drug,2017-09-03
32255,5762230,felony,property,2017-05-17
31876,6073160,misdemeanor,violent,2017-02-25
46101,4853260,misdemeanor,other,2017-11-08
2537177,4751260,misdemeanor,drug,2017-11-27
24750,4626101,misdemeanor,violent,2017-12-18
46047,5825525,felony,property,2017-05-01
1796824,5013608,misdemeanor,drug,2017-10-15
24750,6194533,misdemeanor,drug,2017-01-26
2852268,5941513,misdemeanor,violent,2017-03-31
1072904,5967924,misdemeanor,drug,2017-03-27
56090,3659350,felony,property,2018-06-04
23784,4559816,felony,property,2018-01-03
46101,2788963,misdemeanor,other,2018-10-29
22194,1549768,misdemeanor,drug,2019-05-28
22194,1941733,misdemeanor,drug,2019-04-05
22194,1549767,misdemeanor,drug,2019-05-28
22194,160365,misdemeanor,drug,2020-02-29
22194,9701004,misdemeanor,drug,2014-02-20
46047,9100981,misdemeanor,violent,2014-09-03
22194,9514156,misdemeanor,drug,2014-04-24
46101,8775437,misdemeanor,violent,2014-12-25
22194,8380302,felony,violent,2015-05-04
24750,20284920,misdemeanor,property,2012-10-15
46101,20283301,felony,violent,2012-03-07
24750,20285735,felony,drug,2012-11-14
2537177,20296435,misdemeanor,drug,2012-02-03
29542,8309850,misdemeanor,other,2015-05-27
51323,5367900,felony,property,2017-08-11
25060,4335959,misdemeanor,violent,2018-02-14
27836,895325,misdemeanor,drug,2019-09-30
25425,9939183,misdemeanor,other,2013-12-04
29538,10596274,misdemeanor,property,2013-04-22
25110,10216643,misdemeanor,property,2013-08-30
28614,10216650,misdemeanor,property,2013-08-30
28710,7584559,misdemeanor,drug,2016-01-08
27924,6488871,misdemeanor,property,2016-10-28
27924,6653336,felony,property,2016-09-09
192488,6395276,misdemeanor,violent,2016-11-22
24916,5754270,misdemeanor,drug,2017-05-19
15177,4586662,misdemeanor,violent,2017-12-27
24916,5570754,felony,drug,2017-06-30
25238,4890291,misdemeanor,other,2017-11-01
24904,5198728,misdemeanor,other,2017-09-12
24904,5207698,misdemeanor,drug,2017-09-11
27924,5439652,felony,property,2017-07-28
555837,6239023,felony,violent,2017-01-13
25523,6219221,misdemeanor,property,2017-01-19
28865,3516456,misdemeanor,drug,2018-06-29
29538,2519926,misdemeanor,violent,2018-12-18
27836,3911066,misdemeanor,other,2018-04-18
28710,3820545,felony,drug,2018-05-04
28614,3019690,misdemeanor,other,2018-09-14
27836,8674736,misdemeanor,other,2020-11-17
72764,283677,misdemeanor,property,2020-02-04
27924,8868595,felony,property,2014-11-21
25110,9697060,felony,property,2014-02-21
28329,9481166,misdemeanor,other,2014-05-06
29542,8389192,misdemeanor,other,2015-04-30
25110,8403582,felony,violent,2015-04-24
29538,7878761,felony,property,2015-10-09
380061,7827315,felony,property,2015-10-23
380061,8349017,misdemeanor,drug,2015-05-13
25425,1308798,felony,violent,2019-07-12
72764,510746,misdemeanor,other,2019-12-17
25670,737520,misdemeanor,property,2019-11-01
92826,11441485,misdemeanor,property,2012-06-24
92826,10926509,misdemeanor,property,2012-12-21
29538,11321201,misdemeanor,property,2012-08-06
29538,11324616,misdemeanor,violent,2012-08-04
92826,11119228,misdemeanor,property,2012-10-14
28614,10558490,misdemeanor,property,2013-05-06
25670,10003416,misdemeanor,property,2013-11-15
542158,10791199,misdemeanor,property,2013-02-13
542158,9888558,misdemeanor,property,2013-12-17
27924,9669614,misdemeanor,property,2014-03-04
3231517,8947480,misdemeanor,property,2014-10-24
29538,9039009,misdemeanor,property,2014-09-22
542158,9793385,misdemeanor,property,2014-01-16
25425,9168330,misdemeanor,drug,2014-08-11
25060,9315454,misdemeanor,violent,2014-06-24
311707,8821905,misdemeanor,violent,2014-12-09
29538,7932931,misdemeanor,violent,2015-09-22
29538,8121787,misdemeanor,violent,2015-07-26
1549259,7541800,misdemeanor,property,2016-01-20
1628013,6446041,misdemeanor,violent,2016-11-11
555837,6352048,misdemeanor,property,2016-12-11
27924,6822812,misdemeanor,property,2016-07-21
28329,6400651,misdemeanor,property,2016-11-21
27924,6829680,misdemeanor,property,2016-07-19
25238,7199318,misdemeanor,property,2016-04-24
25523,6757648,misdemeanor,violent,2016-08-11
3211663,4741424,misdemeanor,property,2017-11-28
29542,4668826,misdemeanor,drug,2017-12-09
25060,4796664,misdemeanor,violent,2017-11-19
555796,5921226,misdemeanor,violent,2017-04-06
2392616,5847285,misdemeanor,violent,2017-04-25
3216126,5728325,misdemeanor,violent,2017-05-26
3216126,5975064,misdemeanor,property,2017-03-24
3228132,2644843,misdemeanor,violent,2018-11-25
25425,4571098,misdemeanor,violent,2018-01-01
25425,2981999,misdemeanor,property,2018-09-21
29538,2988313,misdemeanor,violent,2018-09-20
539268,4075863,misdemeanor,property,2018-04-02
25425,4478322,misdemeanor,drug,2018-01-20
3223578,4461595,misdemeanor,property,2018-01-23
